Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
New_Apg_VA,Chrome 71.0.3578.98,,2019-01-30 09:41:33,2019-01-30 09:42:45,1m - 11.863s,FAILED
,,,,,,
Test Cases/Web UAT/Login UAT,Chrome 71.0.3578.98,,2019-01-30 09:41:33,2019-01-30 09:41:57,23.083s,PASSED
openBrowser,Chrome 71.0.3578.98,,2019-01-30 09:41:34,2019-01-30 09:41:39,5.559s,PASSED
"Statement - autoit_prj = ""D:\Katalon\Authentication_Custom.exe""",Chrome 71.0.3578.98,,2019-01-30 09:41:39,2019-01-30 09:41:39,0.005s,PASSED
Statement - java.lang.Runtime.getRuntime().exec(autoit_prj),Chrome 71.0.3578.98,,2019-01-30 09:41:39,2019-01-30 09:41:39,0.094s,PASSED
Statement - java.lang.Thread.sleep(500),Chrome 71.0.3578.98,,2019-01-30 09:41:39,2019-01-30 09:41:40,0.507s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-30 09:41:40,2019-01-30 09:41:48,7.903s,PASSED
Statement - For (def index : (0..0)),Chrome 71.0.3578.98,,2019-01-30 09:41:48,2019-01-30 09:41:48,0.003s,NOT_RUN
click,Chrome 71.0.3578.98,,2019-01-30 09:41:48,2019-01-30 09:41:48,0.002s,NOT_RUN
delay,Chrome 71.0.3578.98,,2019-01-30 09:41:48,2019-01-30 09:41:50,2.044s,PASSED
click,Chrome 71.0.3578.98,,2019-01-30 09:41:50,2019-01-30 09:41:51,0.665s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-30 09:41:51,2019-01-30 09:41:51,0.445s,PASSED
setEncryptedText,Chrome 71.0.3578.98,,2019-01-30 09:41:51,2019-01-30 09:41:51,0.334s,PASSED
click,Chrome 71.0.3578.98,,2019-01-30 09:41:51,2019-01-30 09:41:57,5.140s,PASSED
,,,,,,
Test Cases/Web UAT/Search,Chrome 71.0.3578.98,,2019-01-30 09:41:57,2019-01-30 09:42:04,7.285s,PASSED
openBrowser,Chrome 71.0.3578.98,,2019-01-30 09:41:57,2019-01-30 09:41:57,0.009s,NOT_RUN
navigateToUrl,Chrome 71.0.3578.98,,2019-01-30 09:41:57,2019-01-30 09:41:57,0.007s,NOT_RUN
setText,Chrome 71.0.3578.98,,2019-01-30 09:41:57,2019-01-30 09:41:57,0.514s,PASSED
click,Chrome 71.0.3578.98,,2019-01-30 09:41:57,2019-01-30 09:42:04,6.470s,PASSED
,,,,,,
Test Cases/Web UAT/add_to_cart,Chrome 71.0.3578.98,,2019-01-30 09:42:04,2019-01-30 09:42:04,0.542s,PASSED
click,Chrome 71.0.3578.98,,2019-01-30 09:42:04,2019-01-30 09:42:04,0.290s,PASSED
,,,,,,
Test Cases/Web UAT/cart,Chrome 71.0.3578.98,,2019-01-30 09:42:04,2019-01-30 09:42:05,0.993s,PASSED
click,Chrome 71.0.3578.98,,2019-01-30 09:42:05,2019-01-30 09:42:05,0.808s,PASSED
,,,,,,
Test Cases/Web UAT/checkout,Chrome 71.0.3578.98,,2019-01-30 09:42:05,2019-01-30 09:42:37,32.095s,FAILED
click,Chrome 71.0.3578.98,,2019-01-30 09:42:06,2019-01-30 09:42:37,31.848s,FAILED
,,,,,,
Test Cases/Web UAT/virtual_account,Chrome 71.0.3578.98,,2019-01-30 09:42:37,2019-01-30 09:42:44,6.490s,FAILED
click,Chrome 71.0.3578.98,,2019-01-30 09:42:38,2019-01-30 09:42:44,6.342s,FAILED
